env_type,robot_x,robot_y,robot_theta,has_expert_label,expert_confidence,ctrlnums,controlGraph,robot_positions,corridor_width,front_clearance,left_clearance,right_clearance,obstacle_density,sector_0_min,sector_1_min,sector_2_min,sector_3_min,sector_4_min,sector_5_min,sector_6_min,sector_7_min,sector_0_avg,sector_1_avg,sector_2_avg,sector_3_avg,sector_4_avg,sector_5_avg,sector_6_avg,sector_7_avg
open_space,14,-9.8,4.25019,0,0,3,,,16.4,9.9,10,5.7,0,9.9,6.4,5.7,6,9.6,10,10,10,9.94,7.8069,5.86667,7.42895,9.74118,10,10,10
open_space,1,-1.4,5.95906,0,0,3,,,3.7,2.7,0.9,1.2,0.644444,2.7,1.3,1.2,0.8,0.8,0.9,2.4,10,4.67895,1.70222,1.22444,1.1,0.813333,1.30667,4.48667,10
open_space,16.1,-15.2,3.40159,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.5,5.2,7.1,4.2,0,5.2,4.5,4.2,3.6,3.7,7.1,10,10,6.91515,4.66667,4.96,3.73333,4.75556,8.35,10,10
open_space,6.5,-12.3,2.07001,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.3,6.6,10,6.3,0,6.6,6.3,7.2,7.4,8.4,10,10,10,7.80882,6.49778,8.36444,7.63333,9.14667,10,10,10
open_space,11.7,-0.5,0.261751,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,9.6,0.3,9.3,0.3,0.475,0.3,0.3,0.3,0.5,10,10,9.3,1.1,0.531111,0.3,0.375556,1.53793,10,10,9.64286,6.69333
open_space,13.8,-17.3,5.29716,0,0,3,,,8.4,2.4,2.5,5.9,0.2,2.9,5.9,7.1,10,10,4.4,2.5,2.4,4.48,6.16889,8.2381,10,10,6.28421,3.05778,2.50222
open_space,14.5,-10.9,5.63793,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.1,5.2,8.8,5.3,0,5.2,5.3,8.6,10,10,10,8.8,6.6,5.54222,6.27778,9.16667,10,10,10,9.10833,8.64651
open_space,14.3,-1.4,4.10475,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,8.7,10,1.2,5.4,0.369444,10,6.6,5.4,1.5,1.2,1.2,2.1,10,10,7.94091,5.69778,2.66444,1.26222,1.47556,4.02759,10
open_space,19.6,-14.9,6.08153,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,0.2,0.1,0.1,0.1,0.494444,0.1,0.1,0.3,10,8.9,4.9,0.1,0.1,0.1,0.144444,1.06667,10,9.44,6.13556,1.66,0.1
open_space,3.7,-4.7,5.73717,0,0,3,,,12,10,3.6,4.5,0,10,5.3,4.5,4.1,3.5,3.6,6.7,10,10,7,4.68667,4.90444,3.64222,4.54444,8.11667,10
open_space,7.5,-19,0.130965,0,0,3,,,10.7,1.1,0.7,9.3,0.427778,10,10,9.3,5.8,0.9,0.7,0.7,1.1,10,10,9.65,7.76,1.76444,0.74,0.826667,2.54706
open_space,1.8,-1.1,2.39284,0,0,3,,,2.5,0.9,0.9,1.6,0.613889,1.3,1.6,2.3,10,10,1.2,0.9,0.9,1.61333,1.80667,4.17353,10,10,2.79048,0.988889,1.01333
open_space,6.4,-14.6,1.30444,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.5,10,5.9,6.2,0,10,6.5,6.2,5.3,5.1,5.9,10,10,10,7.69444,6.40889,6.54444,5.27333,7.35,10,10
open_space,14.3,-19.2,3.00624,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.5,0.8,6.8,0.5,0.45,0.8,0.5,0.5,0.6,3.4,6.8,10,10,2.04412,0.593333,0.524444,1.15778,5.63556,8.08571,10,10
open_space,16.8,-10.7,3.84007,0,0,3,,,14.6,9,10,2.9,0.0583333,9,4.6,2.9,2.9,3.8,10,10,10,9.41905,7.74889,3.41333,3.12,5.71765,10,10,10
open_space,0.4,-15.3,3.46396,0,0,3,,,0.6,0.2,0.2,0.4,0.483333,0.2,0.4,4.6,9.8,10,0.5,0.2,0.2,0.255556,2.50444,6.18222,9.8,10,1.51176,0.304444,0.2
open_space,7.7,-8.7,1.7995,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.5,8.5,10,7.5,0,8.7,7.5,7.7,10,10,10,10,8.5,9.2931,7.82444,8.55517,10,10,10,10,8.86889
open_space,6.9,-3.1,4.40046,0,0,3,,,16.7,7.5,3.3,6.5,0.0583333,10,10,6.5,3.1,2.9,3.3,6.7,7.5,10,10,7.91,4.09778,2.97778,4.81111,6.89333,8.55909
open_space,8.5,-3.3,1.0678,0,0,3,,,13.2,3.1,10,3.2,0,3.1,3.2,6.4,8.6,10,10,10,3.6,3.20222,4.17556,8.23333,9.22105,10,10,10,5.43256
open_space,15.5,-4.4,2.46432,0,0,3,,,14.2,4.2,4.2,10,0,6.7,10,10,5.5,4.2,4.2,4.2,4.2,8.06667,10,10,7.11154,4.52,4.89333,4.52,4.96667
open_space,15.9,-5.8,6.02414,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.1,3.8,7.7,4.4,0,3.8,4.4,5.6,6.5,10,10,7.7,3.9,3.92889,5.67111,5.79333,7.85926,10,10,8.7875,5.09778
open_space,12.1,-14.2,5.74865,0,0,3,,,13.3,5.7,5.5,7.8,0,7.6,7.8,10,10,10,6.5,5.5,5.7,7.90222,8.68148,10,10,10,7.83462,5.71333,7.13111
open_space,4.8,-17.3,0.214318,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.5,4.4,2.4,5.5,0.2,10,10,5.5,4.6,2.9,2.4,2.5,4.4,10,10,7.17667,4.81111,4.11333,2.50444,3.05333,6.42
open_space,0.8,-16.3,0.359681,0,0,3,,,5.3,8.2,1.4,0.7,0.438889,10,1.7,0.7,0.6,0.6,1.4,3.6,8.2,10,3.52353,0.948889,0.602222,0.857778,2.96667,4.96444,8.88
open_space,16.2,-9.5,4.86566,0,0,3,,,13.5,4.4,10,3.5,0,4.4,3.5,3.5,5.9,9.4,10,10,10,6.22727,3.71333,4.26222,8.72667,9.66429,10,10,10
open_space,15.4,-4,4.22752,0,0,3,,,13,10,4,4.3,0,10,4.9,4.3,4.3,3.8,4,8.1,10,10,6.64324,4.43778,4.93778,3.91778,5.22,8.86667,10
open_space,13.8,-12,3.58444,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.7,8.2,10,6.3,0,8.2,7.7,6.3,5.9,6.5,10,10,10,8.965,7.91111,7.94,6.06,7.81034,10,10,10
open_space,7.7,-17.1,5.14,0,0,3,,,10.1,2.6,2.8,7.3,0.155556,2.9,7.3,10,10,8.1,6.4,2.8,2.6,4.12444,8.36667,10,10,8.87143,7.58444,3.86444,2.66667
open_space,16.7,-15.1,2.38899,0,0,3,,,10.8,10,3,4.6,0,10,6.4,4.6,4.2,3,3,4.4,10,10,7.79474,5.1,4.84,3.32444,3.39778,6.21154,10
open_space,1.1,-17.1,2.55077,0,0,3,,,5.8,0.9,4.9,0.9,0.533333,0.9,0.9,1.6,2.6,4.6,10,4.9,1.1,0.94,1.11333,2.41333,3.24889,6.61,10,6.78333,1.92222
open_space,17.1,-16.4,1.32146,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.6,3,2.6,6.6,0.158333,10,10,6.6,3.4,3.3,2.7,2.6,3,10,10,7.93636,4.38444,3.41778,3.34444,2.69333,4.88444
open_space,16.4,-5.8,4.66081,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.3,5,7.5,3.3,0,5,3.3,3.3,4.4,5.6,7.5,10,10,6.87391,3.80889,3.60222,5.64889,6.11556,8.60667,10,10
open_space,11.4,-14.2,4.81879,0,0,3,,,15.5,5.5,7.2,8.3,0,5.5,8.3,8.3,10,10,10,7.2,5.5,6.5,8.80444,8.95862,10,10,10,8.38333,5.92889
open_space,4.8,-4,4.09113,0,0,3,,,14.6,4.7,3.9,10,0,7.9,10,10,4.7,3.8,3.9,4.6,4.7,8.81111,10,10,6.53125,4.02222,4.63333,4.86889,5.63556
open_space,11.8,-13.3,1.29319,0,0,3,,,17.9,9,7.3,10,0,10,10,10,6.7,6.4,7.3,7.9,9,10,10,10,7.87647,6.60889,8.69091,8.15556,9.48
open_space,16.7,-3,5.18392,0,0,3,,,13,3.2,9,3,0.102778,3.2,3,3,2.8,3.1,9,10,6.8,4.24222,3.08444,3.48667,2.87778,4.72,9.5,10,8.03333
open_space,9.7,-1.5,2.80416,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.3,1.4,1.3,10,0.358333,3.8,10,10,10,3,1.4,1.3,1.4,8.40513,10,10,10,7.06333,1.87111,1.32889,2.10444
open_space,12,-0.7,3.92464,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.7,10,0.5,7.7,0.45,10,10,7.7,0.7,0.5,0.5,0.7,10,10,10,8.40256,2.23556,0.553333,0.548889,1.79302,10
open_space,3.3,-13.6,2.79473,0,0,3,,,10.9,3.1,7.5,3.4,0,3.1,3.4,6.1,6.7,10,10,7.5,3.3,3.18,4.84222,6.26222,7.96786,10,10,8.58571,4.54889
open_space,12.8,-19.2,0.318747,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.5,1.1,0.5,10,0.45,7.3,10,10,1.6,0.6,0.5,0.5,1.1,8.32069,10,10,3.27333,0.828889,0.502222,0.68,4.52222
open_space,19,-13.7,2.01257,0,0,3,,,10.8,2,0.7,6.4,0.427778,10,10,6.4,1.6,0.7,0.7,0.8,2,10,10,7.7,4.75778,1.00667,0.706667,1.10667,3.7375
open_space,4.3,-4.9,5.72184,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.3,10,4.2,4.7,0,10,5.6,4.7,4.8,4.1,4.2,7.7,10,10,7.24,4.90222,5.37556,4.27778,5.26444,8.7,10
open_space,0.5,-4.9,0.806589,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.4,4.7,10,0.3,0.472222,4.7,0.4,0.3,0.3,0.4,10,10,6.6,5.24,1.16667,0.324444,0.326667,1.23721,10,10,7.97778
open_space,0.9,-10.9,5.62488,0,0,3,,,11.1,8.9,0.7,6,0.427778,10,10,6,0.9,0.7,0.7,1.1,8.9,10,10,7.3,1.78889,0.742222,0.824444,4.04444,9.30455
open_space,18.4,-9.6,2.09651,0,0,3,,,11.5,4.9,1.3,10,0.358333,10,10,10,2.6,1.3,1.3,1.5,4.9,10,10,10,4.54091,1.73778,1.33778,2.37333,8.91111
open_space,10.4,-1.8,4.08215,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.7,10,1.6,9.3,0.319444,10,10,9.3,2,1.6,1.6,2.7,10,10,10,9.48387,3.83556,1.69111,1.94222,4.73929,10
open_space,9.8,-9.7,5.07737,0,0,3,,,19.9,10,9.6,9.9,0,10,9.9,10,9.5,10,9.6,10,10,10,9.945,10,9.68205,10,9.74571,10,10
open_space,10.7,-7.3,2.03326,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.5,7.1,7.5,10,0,7.9,10,10,10,9.5,9,7.5,7.1,8.78421,10,10,10,9.74286,9.25778,8.49231,7.29778
open_space,9.1,-19.5,2.40364,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.3,5.1,10,0.2,0.483333,5.1,0.3,0.2,0.2,0.3,10,10,10,9.11,0.648889,0.202222,0.213333,0.871429,10,10,10
open_space,2.4,-16.1,1.11406,0,0,3,,,10.6,7.1,3.8,2.2,0.233333,7.1,2.5,2.2,2.3,3.6,3.8,8.1,10,8.26667,3.72,2.25778,3.06222,3.70222,5.08,8.95,10
open_space,8.8,-6.5,0.385453,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.3,6.9,10,6.3,0,6.9,6.3,6.8,8.6,9.3,10,10,10,8.10357,6.46222,8.37895,8.82444,9.62,10,10,10
open_space,11.1,-10.1,3.97075,0,0,3,,,19.6,9.6,9.9,8.6,0,9.6,9.6,8.6,8.6,9.9,9.9,10,10,9.72632,9.76,9.02121,9.07931,9.93333,9.95,10,10
open_space,14.1,-9.2,6.26054,0,0,3,,,15.9,5.6,8.2,7.7,0,5.6,7.7,9,10,10,10,8.2,5.6,6.19333,9.13684,9.30714,10,10,10,8.95556,6.37111
open_space,4,-14.9,6.25071,0,0,3,,,14.8,6.6,4.8,5.6,0,10,10,5.6,3.8,3.8,4.8,4.8,6.6,10,10,7.3619,4.34444,4.18,5.29778,5.28222,7.95789
open_space,6,-0.6,2.31386,0,0,3,,,6.2,0.4,0.4,5.8,0.461111,0.5,5.8,7.9,10,10,0.6,0.4,0.4,1.32667,6.35778,8.80769,10,10,1.58,0.446667,0.428889
open_space,0.5,-5.9,5.02155,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.3,0.6,0.3,6.5,0.472222,10,10,6.5,0.9,0.3,0.3,0.3,0.6,10,10,7.83571,4.61333,0.488889,0.3,0.393333,1.56154
open_space,11.3,-3.8,2.11133,0,0,3,,,13.7,3.6,3.7,10,0,4.2,10,10,10,8.7,7.2,3.7,3.6,6.04872,10,10,10,9.24737,8.48444,4.77556,3.73111
open_space,19.3,-6.3,2.64973,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.8,6.4,0.4,1.3,0.461111,10,10,1.3,0.5,0.4,0.4,0.8,6.4,10,10,2.83571,0.688889,0.4,0.524444,3.68667,7.61667
open_space,13,-16.7,0.134265,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13,4.9,3,10,0,6.8,10,10,10,3.8,3,3,4.9,7.82683,10,10,10,5.73143,3.2,3.6,6.56
open_space,18.2,-7.9,2.04453,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.7,4.8,1.5,10,0.333333,8.6,10,10,3.3,1.6,1.5,1.7,4.8,9.21538,10,10,5.32778,2.10667,1.54,2.52444,7.58889
open_space,0.4,-12.5,3.05409,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,0.5,0.2,0.3,0.2,0.486111,0.2,0.2,1.8,9.4,10,10,0.3,0.2,0.2,0.488889,7.37556,9.68,10,10,1.00256,0.22
open_space,4.3,-11.5,3.36717,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.6,4.1,4.9,7.7,0,4.2,7.7,8.4,10,10,10,4.9,4.1,5.27111,8.40889,9.06087,10,10,10,6.67941,4.27778
open_space,14.6,-16.6,4.18478,0,0,3,,,13.2,3.1,10,3.2,0,3.1,3.2,5.1,5.3,10,10,10,3.6,3.21333,4.09111,5.28889,6.74,10,10,10,5.5381
open_space,5.2,-7.7,3.0567,0,0,3,,,14,5,7.5,6.5,0,5,6.5,10,10,10,7.5,7.5,5,5.39778,7.9381,10,10,10,8.35556,7.96222,5.88889
open_space,7.6,-10.3,4.33382,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.4,8.1,7.4,10,0,9.4,10,10,10,10,8,7.4,8.1,9.61429,10,10,10,10,8.87143,7.59333,8.875
open_space,9.7,-9.5,5.78345,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,20,10,9.9,9.3,0,10,10,9.3,9.7,9.5,9.9,10,10,10,10,9.48947,9.83333,9.65429,9.96667,10,10
open_space,5.6,-13.4,2.45601,0,0,3,,,15.4,5.4,10,5.4,0,5.4,5.4,6.3,6.3,9.9,10,10,7.1,5.83333,6.35111,6.80444,7.41111,9.9,10,10,8.29444
open_space,7.7,-12.6,4.31543,0,0,3,,,15.2,7.1,7.5,7.7,0,7.1,7.7,10,10,10,8.2,7.5,7.8,7.28667,8.5913,10,10,10,8.97368,7.69778,8.78571
open_space,1.6,-13.3,3.48796,0,0,3,,,4.8,1.4,1.6,3.2,0.347222,1.5,3.2,6.8,10,10,4.2,1.6,1.4,2.00222,5.86667,7.97742,10,10,6.325,2.29333,1.43111
open_space,11.6,-10.6,5.68515,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.3,8.1,9.1,8.2,0,8.1,8.2,10,10,10,10,9.1,9.3,8.53111,8.91154,10,10,10,10,9.31714,9.63529
open_space,11,-9.9,3.91426,0,0,3,,,19.8,9.8,9.7,8.7,0,9.8,9.8,8.7,8.7,9.7,9.7,10,10,9.88333,9.87143,9.14828,9.10323,9.81429,9.8,10,10
open_space,17.5,-9,4.73872,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.2,3.1,10,2.2,0.233333,3.1,2.2,2.2,3.2,8.8,10,10,10,5.10882,2.44222,2.48222,6.25111,9.20714,10,10,10
open_space,12,-13.4,4.14063,0,0,3,,,16.4,6.3,10,6.4,0,6.3,6.4,7.7,7.9,10,10,10,7.6,6.59111,7.88,8.05556,8.67143,10,10,10,8.6
open_space,13.9,-11.4,4.82741,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.8,7.5,10,5.8,0,7.5,5.8,5.8,9.3,10,10,10,8.3,8.80682,6.23111,6.88667,9.625,10,10,10,8.77561
open_space,10.3,-4.7,0.753754,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.9,4.5,9.4,4.5,0,4.5,4.5,6.2,10,10,10,9.4,6.7,5.14222,4.95778,7.68095,10,10,10,9.62222,8.9359
open_space,13.4,-10.2,1.44141,0,0,3,,,16.3,7.9,6.3,10,0,10,10,10,9.6,9.5,6.4,6.3,7.9,10,10,10,9.79091,9.63333,7.52558,6.70222,8.80714
open_space,4,-3.9,3.78756,0,0,3,,,13.8,3.8,3.7,10,0,4.7,10,10,6.3,3.7,3.7,3.8,3.8,6.49355,10,10,7.74,4.51111,3.92222,4.45778,4.02889
open_space,11.1,-14.6,4.00892,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.1,5.1,10,5.1,0,5.1,5.1,7.9,8.6,10,10,10,6.8,5.54222,5.93778,8.94,9.12963,10,10,10,8.10526
open_space,5,-6.8,4.10603,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.8,4.9,4.8,10,0,8.4,10,10,8.1,6.6,5.9,4.8,4.9,9.1,10,10,8.95,6.96667,7.06667,5.06,5.95111
open_space,17,-5.1,4.18575,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.8,10,5.1,2.7,0.133333,10,3.1,2.7,2.8,4.9,5.1,9.7,10,10,5.02955,2.8,3.56222,5.07556,6.48444,9.85,10
open_space,13.2,-12,3.01373,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.8,10,8.2,7.7,0,10,7.8,7.7,6.6,6.5,8.2,10,10,10,8.56562,8.19778,7.84222,6.91556,9.02308,10,10
open_space,14.8,-11.9,3.92808,0,0,3,,,17,7.8,10,4.9,0,7.8,7,4.9,4.9,6.9,10,10,10,8.5,8.14889,5.50889,5.46889,8.14375,10,10,10
open_space,4.6,-6.9,2.36264,0,0,3,,,11.1,4.4,6.7,4.4,0,4.4,4.4,6.2,10,10,9.6,6.7,6.3,4.93778,4.92222,7.68421,10,10,9.73333,7.51778,7.08222
open_space,3.1,-10.1,2.19332,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.9,2.9,10,2.9,0.0583333,2.9,2.9,3.6,9.6,10,10,10,5.1,3.59333,3.05333,6.14,9.7037,10,10,10,8.47949
open_space,9.4,-10.7,5.82283,0,0,3,,,19,9.5,9,10,0,10,10,10,10,9.2,9.7,9,9.5,10,10,10,10,9.42381,9.86667,9.26444,9.725
open_space,6.9,-9.3,2.89276,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.9,6.7,9.1,7.8,0,6.7,7.8,10,10,10,9.4,9.1,6.9,6.94667,8.72222,10,10,10,9.68,9.33,8.07647
open_space,0.4,-17.6,0.537323,0,0,3,,,2.8,8.4,0.7,0.2,0.616667,10,0.4,0.2,0.2,0.2,0.7,2.4,8.4,10,0.986207,0.24,0.2,0.331111,1.92889,3.94444,9.03333
open_space,15.7,-4.2,3.17863,0,0,3,,,14,5.9,4,5.5,0,10,10,5.5,4,4,4,4,5.9,10,10,7.16087,4.42889,4.53778,4.42889,4.54222,7.44
open_space,6.7,-16.6,4.80728,0,0,3,,,8.9,3.1,4.1,4.8,0,3.1,4.8,10,10,8.5,6.5,4.1,3.1,3.63111,6.63636,10,10,9.22,7.03333,5.93333,3.35333
open_space,14,-9.1,0.666706,0,0,3,,,14.7,5.7,5.8,8.9,0,7.2,8.9,10,10,10,9.4,5.8,5.7,8.91579,9.19143,10,10,10,9.63333,6.86444,6.08444
open_space,19.1,-10.9,1.3969,0,0,3,,,10.6,0.7,0.6,10,0.441667,3.2,10,10,9,1,0.6,0.6,0.7,5.01429,10,10,9.38889,4.39556,0.735556,0.624444,1.27111
open_space,16.8,-10.7,4.04124,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.7,9,10,2.9,0.0611111,9,3.7,2.9,2.9,4.6,10,10,10,9.28485,6.48889,3.11333,3.43556,6.45455,10,10,10
open_space,3.9,-9,4.43248,0,0,3,,,13.7,4.2,3.7,10,0,10,10,10,9.2,7.8,3.9,3.7,4.2,10,10,10,9.55833,8.92889,5.06444,3.81333,6.0175
open_space,8.3,-15.7,1.17799,0,0,3,,,18.8,10,4.3,8.1,0,10,8.8,8.1,4.4,4,4.3,10,10,10,9.32308,8.31111,6.12889,4.1,6.07556,10,10
open_space,17.5,-1,4.00517,0,0,3,,,4.1,10,0.8,2.2,0.575,10,2.9,2.2,1.1,0.8,0.8,1.2,10,10,4.93514,2.39111,1.74,0.862222,0.92,2.7973,10
open_space,6.6,-8.2,5.97121,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.5,10,7.2,8,0,10,8.5,8,6.8,6.4,7.2,10,10,10,9.10526,8.23333,8.33023,6.58667,8.32083,10,10
open_space,9.4,-5,4.33073,0,0,3,,,19.2,10,5.2,10,0,10,10,10,5.2,4.8,5.2,9.2,10,10,10,10,6.77692,4.92,6.905,9.44,10
open_space,3.1,-5.3,0.978634,0,0,3,,,13.5,5.1,10,2.9,0.0583333,5.1,3.5,2.9,3,5.2,10,10,6.2,5.36222,4.84222,3.04,3.63111,6.97222,10,10,7.64
open_space,4.4,-5.5,2.29042,0,0,3,,,9.5,4.2,5.3,4.2,0,4.2,4.2,5.6,10,10,8.2,5.3,5.3,4.88667,4.56444,7.252,10,10,8.97778,6.17333,5.74444
open_space,17.5,-2.4,1.1365,0,0,3,,,4.5,2.2,2.2,2.3,0.472222,2.2,2.3,5.2,10,6.6,2.4,2.2,2.3,2.25556,3.17111,6.98462,10,7.92857,3.6,2.25556,2.66222
open_space,17.4,-16.2,2.20504,0,0,3,,,8.8,10,2.3,3.5,0.216667,10,6,3.5,3.5,2.3,2.3,2.8,10,10,7.64375,4.30444,3.68,2.82667,2.42667,4.72683,10
open_space,14,-14,0.127004,0,0,3,,,15,5.7,5.7,9.3,0,5.7,9.3,10,10,7.3,5.7,5.7,5.7,6.82444,9.625,10,10,8.38824,6.1,6.68,6.1
open_space,3.1,-2.8,2.90121,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6,2.9,2.6,3.4,0.216667,2.9,3.4,10,10,5.1,2.7,2.6,3,3.00889,5.29302,10,10,6.9375,3.42889,2.69333,3.34889
open_space,10.8,-8.7,1.82938,0,0,3,,,19.2,8.5,8.9,10,0,8.8,10,10,10,10,8.9,9.2,8.5,9.30556,10,10,10,10,9.17143,9.6,8.82
open_space,4.3,-11.1,4.76655,0,0,3,,,14.1,6.1,4.1,10,0,8.6,10,10,10,5.6,4.1,4.1,6.1,9.10345,10,10,10,7.28333,4.50222,4.69778,8.33111
open_space,17.7,-7.9,3.3516,0,0,3,,,17.9,10,3.6,2.4,0.263889,10,10,2.4,2,2,3.6,7.9,10,10,10,4.19556,2.08889,2.53778,6.64667,8.70345,10
open_space,13.8,-9.4,0.319782,0,0,3,,,15.9,5.9,6.7,9.2,0,6.2,9.2,9.7,10,10,10,6.7,5.9,7.51667,9.42857,9.83333,10,10,10,7.95185,6.07333
open_space,15.6,-0.7,0.927867,0,0,3,,,4.2,0.5,3.7,0.5,0.45,0.5,0.5,0.8,10,10,5.2,3.7,0.6,0.524444,0.591111,2.11143,10,10,6.93793,4.35333,1.19556
open_space,4.2,-9.3,1.8456,0,0,3,,,14,4.6,10,4,0,4.6,4,4.2,8.1,10,10,10,9.1,6.98222,4.13778,5.36222,8.86667,10,10,10,9.32
open_space,4,-9.5,1.21812,0,0,3,,,14.1,9.3,10,3.8,0,9.3,4.1,3.8,4.2,10,10,10,10,9.52,5.62444,3.89556,5.98409,10,10,10,10
open_space,18.4,-7.2,4.13002,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.6,6.8,7.1,1.3,0.358333,6.8,1.6,1.3,1.3,2.3,7.1,10,10,8.05,2.75333,1.35556,1.63111,5.31778,8.16857,10,10
open_space,13.4,-15.1,3.54999,0,0,3,,,14.6,5,10,4.6,0,5,4.6,5,6.3,6.9,10,10,10,6.62439,4.71778,6.39333,6.46444,8.04643,10,10,10
open_space,4.1,-16.9,6.04889,0,0,3,,,12.8,3.3,2.8,7.6,0.102778,10,10,7.6,4,3.9,2.9,2.8,3.3,10,10,8.5875,5.12,4.05111,3.63333,2.90667,5.16744
open_space,6.3,-6.2,4.87801,0,0,3,,,16.2,10,6.1,7.5,0,10,10,7.5,6,6.1,6.1,6.2,10,10,10,8.49412,6.35333,7.13333,6.45778,7.43636,10
open_space,15.3,-13.5,3.83239,0,0,3,,,16.2,6.2,10,4.4,0,6.2,6.2,4.4,4.4,5.7,10,10,9.9,7.35333,6.62444,5.21333,4.73111,7.308,10,10,9.9
open_space,15,-9.3,2.56026,0,0,3,,,18.5,9.3,4.8,10,0,10,10,10,5.7,4.7,4.8,8.5,9.3,10,10,10,7.21786,4.92444,5.94222,9.29524,9.60714
open_space,1.6,-8.1,5.18991,0,0,3,,,11.6,4.5,1.4,8.3,0.344444,10,10,8.3,3.1,1.5,1.4,1.6,4.5,10,10,9.03,6.74444,1.95778,1.43556,2.37111,6.3
open_space,0.3,-1,4.81607,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,8.9,0.1,0.1,1,0.705556,10,8.8,1,0.6,0.1,0.1,0.1,0.1,10,8.8,2.24667,0.851111,0.188889,0.1,0.1,0.35641
